,gender,path,AgeGroup
33582,male,wiki_crop/56/4534656_1984-04-15_2010.jpg,"(25, 32)"
33583,male,wiki_crop/96/100196_1957-10-03_2010.jpg,"(48, 53)"
33585,male,wiki_crop/81/27059681_1979-09-17_2010.jpg,"(25, 32)"
33586,male,wiki_crop/33/6915833_1978-12-07_2008.jpg,"(25, 32)"
33589,female,wiki_crop/25/19532825_1981-10-27_2011.jpg,"(25, 32)"
33590,male,wiki_crop/77/315077_1966-04-20_2007.jpg,"(38, 43)"
33592,male,wiki_crop/13/3293613_1980-09-08_2007.jpg,"(25, 32)"
33596,male,wiki_crop/21/12031521_1898-05-13_1950.jpg,"(48, 53)"
33598,female,wiki_crop/66/7322266_1974-03-13_2014.jpg,"(38, 43)"
33600,female,wiki_crop/20/3946420_1936-12-15_1962.jpg,"(25, 32)"
33601,male,wiki_crop/61/28376161_1964-11-27_2007.jpg,"(38, 43)"
33603,male,wiki_crop/67/41783167_1913-03-21_1943.jpg,"(25, 32)"
33604,female,wiki_crop/23/24303323_1992-05-19_2011.jpg,"(15, 20)"
33605,male,wiki_crop/83/31591083_1953-10-17_2014.jpg,"(60, 100)"
33606,male,wiki_crop/92/36513592_1985-07-07_2012.jpg,"(25, 32)"
33608,male,wiki_crop/45/31542945_1957-05-22_2009.jpg,"(48, 53)"
33609,female,wiki_crop/50/12635050_1981-10-17_2013.jpg,"(25, 32)"
33611,male,wiki_crop/84/14702784_1932-10-07_2010.jpg,"(60, 100)"
33612,male,wiki_crop/02/2267802_1965-07-29_2005.jpg,"(38, 43)"
33613,female,wiki_crop/65/16575265_1984-08-21_2013.jpg,"(25, 32)"
33617,male,wiki_crop/23/25123_1940-12-19_1973.jpg,"(25, 32)"
33620,male,wiki_crop/01/10232101_1946-05-24_1976.jpg,"(25, 32)"
33622,male,wiki_crop/61/10817661_1925-09-26_1968.jpg,"(38, 43)"
33624,male,wiki_crop/45/1616445_1941-11-08_1974.jpg,"(25, 32)"
33625,male,wiki_crop/20/726320_1970-08-27_2012.jpg,"(38, 43)"
33630,male,wiki_crop/85/93585_1936-11-20_2011.jpg,"(60, 100)"
33631,male,wiki_crop/18/33765818_1987-09-09_2013.jpg,"(25, 32)"
33632,male,wiki_crop/87/1366387_1925-03-08_1977.jpg,"(48, 53)"
33635,male,wiki_crop/96/36668696_1992-08-17_2012.jpg,"(15, 20)"
33638,male,wiki_crop/46/22330046_1979-01-09_2012.jpg,"(25, 32)"
33639,male,wiki_crop/59/4958159_1982-08-29_2010.jpg,"(25, 32)"
33641,male,wiki_crop/32/38372732_1939-06-09_1960.jpg,"(15, 20)"
33642,male,wiki_crop/10/17160910_1977-10-14_2008.jpg,"(25, 32)"
33643,male,wiki_crop/99/1363799_1923-06-15_1965.jpg,"(38, 43)"
33644,male,wiki_crop/41/6947041_1988-03-21_2007.jpg,"(15, 20)"
33645,male,wiki_crop/79/2508679_1954-07-30_1993.jpg,"(38, 43)"
33647,male,wiki_crop/51/726651_1957-12-09_2010.jpg,"(48, 53)"
33648,male,wiki_crop/09/16687609_1978-03-31_2011.jpg,"(25, 32)"
33650,male,wiki_crop/07/31771807_1987-05-27_2013.jpg,"(25, 32)"
33651,male,wiki_crop/05/538605_1977-08-02_2010.jpg,"(25, 32)"
33652,male,wiki_crop/88/34424788_1960-09-17_2012.jpg,"(48, 53)"
33653,male,wiki_crop/75/11409475_1984-03-07_2011.jpg,"(25, 32)"
33654,male,wiki_crop/43/38494643_1942-10-16_1968.jpg,"(25, 32)"
33655,male,wiki_crop/91/26272291_1991-07-27_2012.jpg,"(15, 20)"
33656,male,wiki_crop/84/28687384_1912-06-17_1940.jpg,"(25, 32)"
33657,male,wiki_crop/16/23492616_1981-10-06_2008.jpg,"(25, 32)"
33660,male,wiki_crop/63/13253463_1973-07-31_2006.jpg,"(25, 32)"
33661,female,wiki_crop/64/34879964_1984-10-03_2012.jpg,"(25, 32)"
33662,female,wiki_crop/46/37550046_1981-03-09_2011.jpg,"(25, 32)"
33663,female,wiki_crop/94/22323794_1924-11-28_1951.jpg,"(25, 32)"
33664,female,wiki_crop/87/261087_1924-09-16_1945.jpg,"(15, 20)"
33665,female,wiki_crop/92/19519492_1985-03-14_2011.jpg,"(25, 32)"
33666,male,wiki_crop/94/32994494_1986-08-03_2015.jpg,"(25, 32)"
33667,female,wiki_crop/07/1021307_1936-11-11_1966.jpg,"(25, 32)"
33668,female,wiki_crop/19/395119_2003-12-07_2013.jpg,"(8, 12)"
33669,male,wiki_crop/32/31947232_1999-01-18_2011.jpg,"(8, 12)"
33672,male,wiki_crop/17/40630917_1995-06-30_2013.jpg,"(15, 20)"
33673,male,wiki_crop/08/12288208_1985-01-21_2012.jpg,"(25, 32)"
33674,female,wiki_crop/89/18993789_1982-02-03_2010.jpg,"(25, 32)"
33675,male,wiki_crop/52/27007952_1938-03-29_2006.jpg,"(60, 100)"
33678,male,wiki_crop/81/15042981_1916-01-01_1945.jpg,"(25, 32)"
33679,female,wiki_crop/99/24565299_1982-12-20_2008.jpg,"(25, 32)"
33680,female,wiki_crop/94/40585594_1960-05-29_2009.jpg,"(48, 53)"
33682,female,wiki_crop/53/34885853_1987-02-27_2015.jpg,"(25, 32)"
33684,male,wiki_crop/52/1036252_1989-07-21_2008.jpg,"(15, 20)"
33686,male,wiki_crop/88/1214588_1922-12-06_1943.jpg,"(15, 20)"
33690,female,wiki_crop/27/4194427_1988-09-26_2009.jpg,"(15, 20)"
33691,male,wiki_crop/55/39719155_1986-03-09_2013.jpg,"(25, 32)"
33693,male,wiki_crop/68/5080868_1965-05-29_2009.jpg,"(38, 43)"
33694,male,wiki_crop/44/13756144_1965-07-16_1997.jpg,"(25, 32)"
33695,male,wiki_crop/21/344221_1927-09-17_1955.jpg,"(25, 32)"
33697,male,wiki_crop/61/34844061_1953-09-26_2014.jpg,"(60, 100)"
33698,male,wiki_crop/80/1170080_1971-03-03_2011.jpg,"(38, 43)"
33700,female,wiki_crop/48/34181248_1985-12-04_2013.jpg,"(25, 32)"
33701,male,wiki_crop/28/5344728_1963-10-23_2012.jpg,"(48, 53)"
33702,male,wiki_crop/35/38784135_1964-02-21_2013.jpg,"(48, 53)"
33703,female,wiki_crop/44/1673544_1977-08-08_2010.jpg,"(25, 32)"
33705,male,wiki_crop/71/1699671_1923-03-31_1953.jpg,"(25, 32)"
33707,male,wiki_crop/73/7381773_1957-06-19_2010.jpg,"(48, 53)"
33709,male,wiki_crop/63/825663_1940-08-05_2012.jpg,"(60, 100)"
33710,male,wiki_crop/01/23799301_1982-02-03_2012.jpg,"(25, 32)"
33712,male,wiki_crop/09/13039209_1922-02-03_1953.jpg,"(25, 32)"
33713,male,wiki_crop/88/23987388_1980-04-15_2011.jpg,"(25, 32)"
33715,male,wiki_crop/38/28067438_1920-03-23_1947.jpg,"(25, 32)"
33716,female,wiki_crop/92/1873492_1931-06-07_2013.jpg,"(60, 100)"
33717,female,wiki_crop/66/47055766_1947-01-17_1964.jpg,"(15, 20)"
33719,male,wiki_crop/82/4616982_1916-03-25_1959.jpg,"(38, 43)"
33720,male,wiki_crop/78/28235078_1993-07-20_2013.jpg,"(15, 20)"
33722,female,wiki_crop/25/36746425_1988-06-06_2014.jpg,"(25, 32)"
33724,male,wiki_crop/56/1183756_1955-12-25_2007.jpg,"(48, 53)"
33725,male,wiki_crop/96/15671996_1987-05-03_2008.jpg,"(15, 20)"
33727,male,wiki_crop/46/43943046_1984-06-23_2013.jpg,"(25, 32)"
33729,female,wiki_crop/58/50758_1909-02-09_1941.jpg,"(25, 32)"
33730,male,wiki_crop/14/24442114_1975-06-05_2007.jpg,"(25, 32)"
33731,male,wiki_crop/75/6572975_1983-06-30_2013.jpg,"(25, 32)"
33735,male,wiki_crop/34/66934_1919-06-29_1972.jpg,"(48, 53)"
33736,male,wiki_crop/82/3812782_1939-05-25_1993.jpg,"(48, 53)"
33737,male,wiki_crop/88/33711888_1925-07-04_2012.jpg,"(60, 100)"
33739,male,wiki_crop/16/163416_1923-09-17_1951.jpg,"(25, 32)"
33740,female,wiki_crop/27/2976127_1945-09-24_1974.jpg,"(25, 32)"
33741,male,wiki_crop/14/663914_1973-08-24_2005.jpg,"(25, 32)"
33742,female,wiki_crop/91/12223891_1980-05-05_2007.jpg,"(25, 32)"
33746,female,wiki_crop/86/37873186_1942-06-30_1961.jpg,"(15, 20)"
33749,female,wiki_crop/84/24602884_1986-03-03_2012.jpg,"(25, 32)"
33750,female,wiki_crop/08/2447208_1964-10-10_2013.jpg,"(48, 53)"
33752,male,wiki_crop/48/40021348_1958-07-14_2009.jpg,"(48, 53)"
33753,male,wiki_crop/53/27857153_1924-09-23_1977.jpg,"(48, 53)"
33756,male,wiki_crop/20/41167920_1980-02-21_2010.jpg,"(25, 32)"
33758,female,wiki_crop/08/28733208_1985-09-18_2011.jpg,"(25, 32)"
33760,male,wiki_crop/98/15727598_1973-04-24_2012.jpg,"(38, 43)"
33761,male,wiki_crop/78/7169078_1980-12-09_2012.jpg,"(25, 32)"
33763,female,wiki_crop/84/6697484_1989-12-11_2007.jpg,"(15, 20)"
33764,male,wiki_crop/24/5807024_1977-05-10_2010.jpg,"(25, 32)"
33766,female,wiki_crop/69/665469_1968-10-08_2008.jpg,"(38, 43)"
33767,male,wiki_crop/83/1809783_1916-02-28_1945.jpg,"(25, 32)"
33768,male,wiki_crop/49/585649_1940-05-28_1969.jpg,"(25, 32)"
33769,male,wiki_crop/15/38144715_1992-08-02_2011.jpg,"(15, 20)"
33770,male,wiki_crop/97/10527597_1957-12-08_2010.jpg,"(48, 53)"
33772,male,wiki_crop/26/14704226_1980-05-05_2008.jpg,"(25, 32)"
33775,male,wiki_crop/00/2612500_1977-03-26_2009.jpg,"(25, 32)"
33776,female,wiki_crop/30/404230_1934-08-06_2004.jpg,"(60, 100)"
33777,male,wiki_crop/26/12868626_1979-03-27_2012.jpg,"(25, 32)"
33780,male,wiki_crop/24/24943424_1935-01-04_1964.jpg,"(25, 32)"
33781,male,wiki_crop/71/1584771_1904-04-23_1973.jpg,"(60, 100)"
33782,male,wiki_crop/05/245805_1924-08-02_1975.jpg,"(48, 53)"
33786,male,wiki_crop/19/7600319_1983-11-17_2010.jpg,"(25, 32)"
33787,male,wiki_crop/04/3468104_1981-01-02_2012.jpg,"(25, 32)"
33788,female,wiki_crop/88/39170988_1966-08-22_2008.jpg,"(38, 43)"
33789,male,wiki_crop/96/1861496_1918-11-26_2009.jpg,"(60, 100)"
33790,male,wiki_crop/30/3692830_1968-10-29_2009.jpg,"(38, 43)"
33791,male,wiki_crop/75/192275_1902-09-05_1964.jpg,"(60, 100)"
33792,male,wiki_crop/53/2142453_1925-01-29_1951.jpg,"(25, 32)"
33793,male,wiki_crop/40/15511340_1957-12-23_1970.jpg,"(8, 12)"
33796,male,wiki_crop/62/38779662_1994-12-03_2013.jpg,"(15, 20)"
33798,female,wiki_crop/15/26057615_1919-03-19_1951.jpg,"(25, 32)"
33800,male,wiki_crop/49/544849_1922-12-05_2008.jpg,"(60, 100)"
33802,female,wiki_crop/19/11318619_1982-04-14_2012.jpg,"(25, 32)"
33804,male,wiki_crop/91/872991_1927-05-19_2005.jpg,"(60, 100)"
33805,male,wiki_crop/45/515445_1932-10-02_2009.jpg,"(60, 100)"
33806,female,wiki_crop/40/70740_1938-04-20_1950.jpg,"(8, 12)"
33808,male,wiki_crop/25/1753825_1918-07-08_1960.jpg,"(38, 43)"
33809,male,wiki_crop/89/5922689_1981-12-01_2012.jpg,"(25, 32)"
33811,female,wiki_crop/67/42040767_1988-06-27_2015.jpg,"(25, 32)"
33814,male,wiki_crop/05/40410305_1996-05-23_2013.jpg,"(15, 20)"
33816,female,wiki_crop/95/190995_1941-08-03_2011.jpg,"(60, 100)"
33818,female,wiki_crop/07/165507_1984-09-27_2013.jpg,"(25, 32)"
33819,male,wiki_crop/71/9069371_1986-03-19_2013.jpg,"(25, 32)"
33822,male,wiki_crop/61/10784161_1921-03-03_1951.jpg,"(25, 32)"
33823,male,wiki_crop/01/2026101_1922-12-27_2005.jpg,"(60, 100)"
33824,male,wiki_crop/70/181570_1945-05-15_2011.jpg,"(60, 100)"
33825,male,wiki_crop/61/18603761_1986-11-17_2015.jpg,"(25, 32)"
33828,female,wiki_crop/11/11837311_1936-01-22_1962.jpg,"(25, 32)"
33829,male,wiki_crop/11/3304811_1953-11-04_2014.jpg,"(60, 100)"
33830,male,wiki_crop/12/2604712_1980-06-30_2011.jpg,"(25, 32)"
33831,male,wiki_crop/40/3556240_1981-09-29_2008.jpg,"(25, 32)"
33832,male,wiki_crop/59/6086459_1964-01-22_2013.jpg,"(48, 53)"
33834,female,wiki_crop/47/1408447_1979-01-07_2005.jpg,"(25, 32)"
33835,male,wiki_crop/80/37053880_1994-12-12_2012.jpg,"(15, 20)"
33836,male,wiki_crop/48/20839148_1984-07-15_2011.jpg,"(25, 32)"
33838,female,wiki_crop/54/4759354_1956-03-12_2010.jpg,"(48, 53)"
33839,female,wiki_crop/57/31914357_1978-04-19_2011.jpg,"(25, 32)"
33840,male,wiki_crop/33/3418633_1952-10-11_2005.jpg,"(48, 53)"
33841,male,wiki_crop/49/7343949_1929-10-10_1961.jpg,"(25, 32)"
33842,male,wiki_crop/42/674742_1891-06-30_1959.jpg,"(60, 100)"
33843,male,wiki_crop/05/147505_1928-02-22_2007.jpg,"(60, 100)"
33844,female,wiki_crop/19/23752119_1966-09-14_2009.jpg,"(38, 43)"
33845,male,wiki_crop/47/3738147_1961-08-10_2014.jpg,"(48, 53)"
33846,female,wiki_crop/59/769659_1945-08-05_2012.jpg,"(60, 100)"
33848,male,wiki_crop/18/2446718_1956-10-17_2010.jpg,"(48, 53)"
33851,female,wiki_crop/62/21357362_1995-06-23_2014.jpg,"(15, 20)"
33855,male,wiki_crop/53/16053_1951-05-16_2014.jpg,"(60, 100)"
33856,male,wiki_crop/59/40098159_1902-01-15_1988.jpg,"(60, 100)"
33857,male,wiki_crop/46/23167046_1987-08-01_2015.jpg,"(25, 32)"
33859,female,wiki_crop/04/489204_1963-11-05_2014.jpg,"(48, 53)"
33860,female,wiki_crop/05/24095105_1980-11-07_2011.jpg,"(25, 32)"
33863,female,wiki_crop/68/9580168_1954-06-08_1984.jpg,"(25, 32)"
33864,male,wiki_crop/62/37262_1918-04-09_2000.jpg,"(60, 100)"
33865,male,wiki_crop/42/41055142_1931-09-10_1963.jpg,"(25, 32)"
33866,male,wiki_crop/57/1349757_1934-12-03_2005.jpg,"(60, 100)"
33869,male,wiki_crop/29/6870129_1934-01-04_2014.jpg,"(60, 100)"
33872,female,wiki_crop/88/32584388_1948-09-19_2013.jpg,"(60, 100)"
33873,male,wiki_crop/66/9430866_1969-11-07_2013.jpg,"(38, 43)"
33877,male,wiki_crop/58/292058_1942-12-01_2007.jpg,"(60, 100)"
33878,male,wiki_crop/89/1980489_1982-11-23_2012.jpg,"(25, 32)"
33881,male,wiki_crop/13/23307413_1960-11-20_2010.jpg,"(48, 53)"
33883,male,wiki_crop/08/412908_1925-10-11_2011.jpg,"(60, 100)"
33884,male,wiki_crop/33/8869633_1982-09-10_2011.jpg,"(25, 32)"
33885,female,wiki_crop/21/3439221_1978-11-10_2011.jpg,"(25, 32)"
33886,female,wiki_crop/98/970798_1959-08-08_2010.jpg,"(48, 53)"
33887,female,wiki_crop/28/46394928_1995-11-17_2015.jpg,"(15, 20)"
33889,male,wiki_crop/68/7097268_1949-11-15_2011.jpg,"(60, 100)"
33890,male,wiki_crop/92/4456592_1974-08-27_2014.jpg,"(38, 43)"
33891,male,wiki_crop/22/1777522_1938-03-26_1966.jpg,"(25, 32)"
33893,male,wiki_crop/21/1390721_1981-09-24_2014.jpg,"(25, 32)"
33895,male,wiki_crop/93/22785793_1984-05-14_2013.jpg,"(25, 32)"
33896,male,wiki_crop/73/2949273_1935-08-29_2010.jpg,"(60, 100)"
33901,female,wiki_crop/64/5361264_1980-11-13_2011.jpg,"(25, 32)"
33903,male,wiki_crop/26/40775126_1982-11-14_2014.jpg,"(25, 32)"
33904,male,wiki_crop/58/44595958_1966-04-18_2009.jpg,"(38, 43)"
33905,female,wiki_crop/78/16759678_1987-03-13_2008.jpg,"(15, 20)"
33906,female,wiki_crop/15/7058615_1939-07-16_2009.jpg,"(60, 100)"
33907,male,wiki_crop/01/9190501_1928-11-15_2004.jpg,"(60, 100)"
33908,male,wiki_crop/47/14628647_1963-05-19_2006.jpg,"(38, 43)"
33909,female,wiki_crop/05/21218005_1986-11-06_2007.jpg,"(15, 20)"
33912,female,wiki_crop/69/4915769_1964-09-01_2006.jpg,"(38, 43)"
33913,male,wiki_crop/55/40195155_1942-09-24_2013.jpg,"(60, 100)"
33915,female,wiki_crop/77/5013777_1982-12-05_2011.jpg,"(25, 32)"
33916,male,wiki_crop/64/1175864_1922-06-02_1961.jpg,"(38, 43)"
33917,female,wiki_crop/46/33309846_1981-06-25_2012.jpg,"(25, 32)"
33919,female,wiki_crop/86/32234986_1992-10-17_2013.jpg,"(15, 20)"
33920,male,wiki_crop/91/40397691_1952-02-02_2001.jpg,"(48, 53)"
33924,male,wiki_crop/00/2490600_1970-02-04_2013.jpg,"(38, 43)"
33928,female,wiki_crop/82/1718782_1982-04-10_2011.jpg,"(25, 32)"
33929,male,wiki_crop/77/23084977_1976-10-03_2007.jpg,"(25, 32)"
33933,female,wiki_crop/20/7613720_1966-12-22_1986.jpg,"(15, 20)"
33935,male,wiki_crop/41/4097141_1974-10-06_2006.jpg,"(25, 32)"
33938,male,wiki_crop/11/29152611_1992-12-08_2013.jpg,"(15, 20)"
33939,male,wiki_crop/61/411161_1938-01-25_1979.jpg,"(38, 43)"
33940,male,wiki_crop/30/5344230_1985-03-27_2013.jpg,"(25, 32)"
33942,male,wiki_crop/84/91084_1968-09-10_2012.jpg,"(38, 43)"
33943,female,wiki_crop/29/46863929_1987-04-21_2014.jpg,"(25, 32)"
33945,male,wiki_crop/37/44409537_1885-03-29_1947.jpg,"(60, 100)"
33947,female,wiki_crop/01/7488601_1980-02-09_2009.jpg,"(25, 32)"
33948,male,wiki_crop/00/1806600_1981-03-30_2011.jpg,"(25, 32)"
33949,male,wiki_crop/46/613446_1974-10-02_2014.jpg,"(38, 43)"
33951,male,wiki_crop/61/12931561_1988-11-25_2007.jpg,"(15, 20)"
33952,female,wiki_crop/59/22376859_1982-07-13_2014.jpg,"(25, 32)"
33953,male,wiki_crop/45/2721845_1908-12-31_1982.jpg,"(60, 100)"
33954,male,wiki_crop/92/4245692_1926-02-03_1954.jpg,"(25, 32)"
33956,female,wiki_crop/20/2112220_1977-10-12_2009.jpg,"(25, 32)"
33957,male,wiki_crop/26/39996426_1998-07-07_2014.jpg,"(15, 20)"
33958,male,wiki_crop/66/189966_1957-02-01_2010.jpg,"(48, 53)"
33961,male,wiki_crop/28/13619028_1994-12-17_2012.jpg,"(15, 20)"
33964,female,wiki_crop/58/651058_1958-03-04_2012.jpg,"(48, 53)"
33965,male,wiki_crop/96/179596_1948-12-02_2009.jpg,"(60, 100)"
33966,male,wiki_crop/48/24379348_1992-03-01_2012.jpg,"(15, 20)"
33967,male,wiki_crop/10/27244710_1975-03-18_2007.jpg,"(25, 32)"
33968,male,wiki_crop/25/589725_1971-03-27_2014.jpg,"(38, 43)"
33969,male,wiki_crop/29/2027529_1929-07-05_1970.jpg,"(38, 43)"
33973,female,wiki_crop/24/12724924_1974-01-06_2002.jpg,"(25, 32)"
33974,female,wiki_crop/76/12964276_1996-11-07_2014.jpg,"(15, 20)"
33975,male,wiki_crop/74/49574_1936-11-30_1969.jpg,"(25, 32)"
33976,male,wiki_crop/34/4998434_1979-05-16_2005.jpg,"(25, 32)"
33978,female,wiki_crop/34/1377634_1936-01-25_1968.jpg,"(25, 32)"
33979,male,wiki_crop/57/30875057_1985-06-01_2013.jpg,"(25, 32)"
33980,male,wiki_crop/80/30259480_1979-11-05_2010.jpg,"(25, 32)"
33984,male,wiki_crop/85/2894385_1957-05-19_2008.jpg,"(48, 53)"
33988,male,wiki_crop/09/2020809_1940-07-17_1961.jpg,"(15, 20)"
33992,male,wiki_crop/37/16074037_1968-12-06_2012.jpg,"(38, 43)"
33993,male,wiki_crop/63/43013663_1996-03-15_2014.jpg,"(15, 20)"
33994,male,wiki_crop/78/43697278_1958-03-18_2010.jpg,"(48, 53)"
33996,male,wiki_crop/42/25627542_1985-07-14_2012.jpg,"(25, 32)"
34001,male,wiki_crop/73/6187073_1983-12-16_2010.jpg,"(25, 32)"
34004,female,wiki_crop/48/21764048_1985-06-06_2012.jpg,"(25, 32)"
34005,male,wiki_crop/21/9035121_1967-10-27_2011.jpg,"(38, 43)"
34006,male,wiki_crop/62/1771262_1936-08-11_1967.jpg,"(25, 32)"
34007,female,wiki_crop/50/14008150_1979-10-03_2010.jpg,"(25, 32)"
34011,male,wiki_crop/79/2432279_1939-03-05_1957.jpg,"(15, 20)"
34012,male,wiki_crop/73/2924273_1983-01-19_2009.jpg,"(25, 32)"
34013,male,wiki_crop/30/423430_1954-03-24_2004.jpg,"(48, 53)"
34014,male,wiki_crop/30/14164230_1985-01-10_2013.jpg,"(25, 32)"
34016,female,wiki_crop/40/937340_1929-03-13_2012.jpg,"(60, 100)"
34020,male,wiki_crop/62/38174962_1948-08-22_1967.jpg,"(15, 20)"
34021,male,wiki_crop/77/4548277_1895-12-19_1964.jpg,"(60, 100)"
34022,male,wiki_crop/32/36206232_1994-02-26_2014.jpg,"(15, 20)"
34025,female,wiki_crop/58/42952458_1925-09-15_1995.jpg,"(60, 100)"
34026,male,wiki_crop/92/24077792_1992-01-12_2013.jpg,"(15, 20)"
34027,female,wiki_crop/69/17516969_1992-12-03_2009.jpg,"(15, 20)"
34028,male,wiki_crop/45/43370645_1934-07-04_2003.jpg,"(60, 100)"
34030,male,wiki_crop/69/35476569_1969-02-24_2000.jpg,"(25, 32)"
34031,male,wiki_crop/62/8271162_1918-01-05_2009.jpg,"(60, 100)"
34032,male,wiki_crop/38/4028038_1978-09-20_2005.jpg,"(25, 32)"
34033,male,wiki_crop/76/35119476_1990-08-02_2011.jpg,"(15, 20)"
34034,male,wiki_crop/57/558957_1954-05-28_2007.jpg,"(48, 53)"
34036,female,wiki_crop/60/6699260_1984-10-24_2012.jpg,"(25, 32)"
34039,male,wiki_crop/25/30827425_1877-03-12_1977.jpg,"(60, 100)"
34040,male,wiki_crop/92/88492_1892-08-02_1955.jpg,"(60, 100)"
34041,male,wiki_crop/41/44776841_1980-10-17_2012.jpg,"(25, 32)"
34042,male,wiki_crop/14/1029114_1978-01-05_2011.jpg,"(25, 32)"
34043,male,wiki_crop/08/5918608_1978-10-20_2008.jpg,"(25, 32)"
34044,male,wiki_crop/06/8321206_1981-03-06_2011.jpg,"(25, 32)"
34045,male,wiki_crop/69/5725869_1973-08-19_2012.jpg,"(38, 43)"
34047,female,wiki_crop/51/15186251_1971-07-23_2012.jpg,"(38, 43)"
34048,male,wiki_crop/83/869183_1967-03-25_2007.jpg,"(38, 43)"
34050,female,wiki_crop/88/2315688_1961-06-01_2012.jpg,"(48, 53)"
34051,male,wiki_crop/81/4470981_1948-12-11_2010.jpg,"(60, 100)"
34052,male,wiki_crop/92/12618392_1946-04-14_2012.jpg,"(60, 100)"
34056,male,wiki_crop/72/3958872_1980-11-09_2011.jpg,"(25, 32)"
34059,female,wiki_crop/76/18022576_1987-09-01_2006.jpg,"(15, 20)"
34060,female,wiki_crop/60/45591560_1997-11-15_2014.jpg,"(15, 20)"
34061,male,wiki_crop/07/16807_1952-03-23_2005.jpg,"(48, 53)"
34062,female,wiki_crop/38/18738_1938-12-16_2014.jpg,"(60, 100)"
34064,male,wiki_crop/01/2143101_1968-11-23_2012.jpg,"(38, 43)"
34066,female,wiki_crop/41/15359541_1939-03-05_1978.jpg,"(38, 43)"
34067,male,wiki_crop/89/16569289_1949-08-13_2015.jpg,"(60, 100)"
34068,male,wiki_crop/66/17195466_1970-11-16_2014.jpg,"(38, 43)"
34069,female,wiki_crop/31/2346431_1980-06-11_2007.jpg,"(25, 32)"
34070,male,wiki_crop/13/18046513_1982-06-30_2011.jpg,"(25, 32)"
34071,male,wiki_crop/59/19048959_1967-07-16_2008.jpg,"(38, 43)"
34075,male,wiki_crop/91/1464891_1946-12-02_2012.jpg,"(60, 100)"
34078,female,wiki_crop/40/15036540_1941-12-06_2012.jpg,"(60, 100)"
34079,male,wiki_crop/61/675561_1985-01-07_2014.jpg,"(25, 32)"
34080,female,wiki_crop/57/4478357_1945-01-12_1972.jpg,"(25, 32)"
34082,male,wiki_crop/92/14449892_1894-08-08_2002.jpg,"(60, 100)"
34083,male,wiki_crop/29/7877629_1990-02-24_2007.jpg,"(15, 20)"
34084,female,wiki_crop/76/21031276_1979-11-12_2011.jpg,"(25, 32)"
34085,female,wiki_crop/29/306429_1970-09-08_2012.jpg,"(38, 43)"
34088,female,wiki_crop/39/10950839_1972-08-13_2013.jpg,"(38, 43)"
34090,female,wiki_crop/89/40156089_1983-06-14_2012.jpg,"(25, 32)"
34091,male,wiki_crop/75/670475_1878-10-29_1940.jpg,"(60, 100)"
34092,female,wiki_crop/62/24476862_1989-05-11_2015.jpg,"(25, 32)"
34095,male,wiki_crop/11/3322111_1978-01-21_2010.jpg,"(25, 32)"
34096,male,wiki_crop/10/2645110_1961-12-20_2013.jpg,"(48, 53)"
34097,female,wiki_crop/85/36583385_1980-03-03_2012.jpg,"(25, 32)"
34099,female,wiki_crop/49/17093549_1976-09-11_2009.jpg,"(25, 32)"
34100,male,wiki_crop/38/1041338_1945-03-14_2013.jpg,"(60, 100)"
34101,male,wiki_crop/00/43421700_1993-10-13_2013.jpg,"(15, 20)"
34103,male,wiki_crop/51/739751_1968-07-23_2007.jpg,"(38, 43)"
34104,male,wiki_crop/62/18086562_1918-09-21_2006.jpg,"(60, 100)"
34105,female,wiki_crop/17/2616917_1955-12-03_2009.jpg,"(48, 53)"
34106,male,wiki_crop/94/6051594_1978-12-01_2007.jpg,"(25, 32)"
34107,male,wiki_crop/07/5525907_1976-09-10_2008.jpg,"(25, 32)"
34109,male,wiki_crop/51/1246851_1974-08-09_2014.jpg,"(38, 43)"
34110,female,wiki_crop/22/6812522_1936-03-10_1955.jpg,"(15, 20)"
34111,male,wiki_crop/01/10439401_1928-11-28_2009.jpg,"(60, 100)"
34114,male,wiki_crop/83/24995583_1930-11-16_1993.jpg,"(60, 100)"
34116,male,wiki_crop/29/4514129_1977-03-04_2007.jpg,"(25, 32)"
34117,male,wiki_crop/32/23382332_1942-08-01_2012.jpg,"(60, 100)"
34118,male,wiki_crop/78/2295378_1978-09-11_2009.jpg,"(25, 32)"
34119,male,wiki_crop/26/56726_1958-04-25_2010.jpg,"(48, 53)"
34121,male,wiki_crop/71/1865671_1940-04-06_1973.jpg,"(25, 32)"
34122,male,wiki_crop/28/3557328_1933-09-27_2005.jpg,"(60, 100)"
34123,female,wiki_crop/57/21537157_1982-12-16_2000.jpg,"(15, 20)"
34127,female,wiki_crop/79/4252979_1972-11-08_2005.jpg,"(25, 32)"
34128,female,wiki_crop/98/31975298_1949-11-24_2011.jpg,"(60, 100)"
34130,female,wiki_crop/27/10542927_1969-02-28_1989.jpg,"(15, 20)"
34134,male,wiki_crop/23/35459623_1994-02-01_2014.jpg,"(15, 20)"
34136,male,wiki_crop/87/4151087_1979-05-30_2010.jpg,"(25, 32)"
34137,male,wiki_crop/06/1093706_1935-06-03_2009.jpg,"(60, 100)"
34138,male,wiki_crop/00/311200_1943-09-21_2013.jpg,"(60, 100)"
34140,male,wiki_crop/74/1023874_1933-01-27_2009.jpg,"(60, 100)"
34141,female,wiki_crop/30/162730_1923-03-14_1949.jpg,"(25, 32)"
